Anonymous Company id,Geo,"Account Churned?  (1=Yes, 0=No)",Year of Change,Month of Change,nbr of days since last account operation,nbr of days since last document operation,docs opened on mobile,docs opened in reports,docs opened on web,docs opened any source,docs tagged on mobile,docs tagged on web,docs shared any source,docs chg sentiment any source,docs hidden any source,mobile logins,web logins,mobile foreground,forgot password
306,Geo 1,0,2017,8,605,415,110,206,56,372,1,0,38,0,0,2,17,321,0
307,Geo 1,1,2017,1,2,6,0,4,2,6,0,0,0,0,0,0,1,0,0
307,Geo 1,1,2017,2,2,9,0,5,4,9,0,0,0,0,0,0,1,0,0
309,Geo 2,1,2017,6,1,39,0,39,0,39,0,0,0,0,0,0,0,0,0
310,Geo 1,0,2017,5,7,,0,0,0,0,0,0,0,0,0,0,7,0,0
310,Geo 1,0,2017,8,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
312,Geo 2,0,2017,3,8,8,0,5,3,8,0,0,0,0,0,0,8,0,0
313,Geo 2,1,2017,1,18,283,0,213,69,282,0,0,0,0,0,0,2,0,0
314,Geo 2,0,2017,7,1178,3803,44,232,2195,2568,1,1,74,688,523,6,529,273,0
315,Geo 1,0,2017,5,5,368,0,366,0,366,0,0,0,0,0,0,3,0,0
316,Geo 2,0,2017,4,141,491,11,192,188,393,2,3,78,0,22,0,47,47,0
317,Geo 2,0,2017,6,115,239,19,27,174,226,0,0,22,0,0,1,51,33,0
318,Geo 2,0,2017,8,46,49,0,38,11,49,0,0,0,0,0,1,39,0,0
319,Geo 3,0,2017,9,16,731,0,722,9,731,0,0,0,0,0,0,9,0,0
320,Geo 1,0,2017,5,110,345,15,319,6,343,0,0,0,0,0,6,2,43,0
321,Geo 1,0,2017,4,9,11,0,2,9,11,0,0,0,0,0,0,9,0,0
321,Geo 1,0,2017,8,3,68,0,68,0,68,0,0,0,0,0,0,3,0,0
323,Geo 1,0,2017,9,,3,0,3,0,3,0,0,0,0,0,0,0,0,0
324,Unknown,1,2017,6,4,8,0,8,0,8,0,0,0,0,0,0,3,0,0
325,Geo 1,1,2017,6,,3,0,3,0,3,0,0,0,0,0,0,0,0,0
326,Geo 3,0,2017,2,128,308,36,2,261,301,0,0,11,0,0,4,6,56,0
327,Geo 1,0,2017,1,61.5,205,0,8,197,205,0,0,0,0,0,0,79,0,0
328,Geo 1,0,2017,3,16,203,0,149,52,201,0,0,2,0,0,0,8,0,0
329,Geo 1,0,2017,4,138,237,35,150,50,235,0,0,5,0,0,1,3,71,0
329,Geo 1,0,2017,5,245,315,67,125,123,315,0,0,5,0,0,1,5,125,0
329,Geo 1,0,2017,7,542,365,135,18,217,370,0,0,8,0,0,0,5,273,0
332,Geo 1,0,2017,4,11,45,0,0,45,45,0,0,0,0,0,0,11,0,0
333,Geo 1,1,2017,4,3,41,0,39,2,41,0,0,0,0,0,0,0,0,0
334,Geo 1,0,2017,3,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
335,Geo 1,0,2017,7,31,77,5,61,3,74,1,0,3,0,0,0,4,8,0
336,Geo 1,0,2017,4,12,44,7,23,13,43,0,0,1,0,0,0,2,4,0
337,Geo 1,0,2017,4,6,337,1,336,0,337,0,0,0,0,0,1,0,1,0
338,Unknown,1,2017,9,2,38,0,38,0,38,0,0,0,0,0,0,2,0,0
339,Geo 1,0,2017,3,,101,0,101,0,101,0,0,0,0,0,0,0,0,0
340,Geo 1,0,2017,9,5,90,0,85,5,90,0,0,0,0,0,0,2,0,0
341,Geo 1,1,2017,1,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
342,Unknown,1,2017,1,1,50,0,41,5,46,0,0,0,4,0,0,0,0,0
342,Unknown,1,2017,9,8,13,0,10,0,10,1,0,3,0,0,0,0,4,0
344,Geo 1,0,2017,8,,96,0,96,0,96,0,0,0,0,0,0,0,0,0
345,Geo 1,0,2017,3,,34,0,34,0,34,0,0,0,0,0,0,0,0,0
346,Geo 2,0,2017,4,39,1670,5,105,304,414,0,67,0,999,0,1,20,3,0
347,Geo 1,1,2017,4,9,,0,0,0,0,0,0,0,0,0,0,7,0,0
348,Geo 1,1,2017,9,34,992,0,833,159,992,0,0,0,0,0,0,3,0,0
349,Geo 2,0,2017,9,31,228,0,30,11,41,0,48,3,189,0,0,25,2,0
350,Geo 1,0,2017,6,6,99,0,86,13,99,0,0,0,0,0,0,3,0,0
351,Geo 1,0,2017,9,10,9,0,1,8,9,0,0,0,0,0,0,8,1,0
352,Geo 2,0,2017,5,77,196,0,15,181,196,0,0,0,0,0,0,77,0,0
352,Geo 2,0,2017,7,78,214,0,21,193,214,0,0,0,0,0,0,78,0,0
354,Geo 2,1,2017,3,88,509,0,4,505,509,0,0,0,0,0,0,88,0,0
355,Geo 1,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Geo 3,0,2017,6,9,295,0,32,183,215,0,29,84,0,0,0,2,0,0
357,Geo 3,1,2017,9,73,182,1,97,82,180,0,0,2,0,0,1,21,7,0
358,Geo 2,0,2017,5,17,118,0,102,16,118,0,0,0,0,0,0,9,0,0
359,Geo 2,0,2017,8,48,514,0,93,180,273,3,411,0,0,0,1,39,3,0
360,Unknown,1,2017,9,1,14,0,14,0,14,0,0,0,0,0,0,0,0,0
361,Geo 2,0,2017,6,9,33,0,31,2,33,0,30,0,0,0,0,9,0,0
362,Geo 3,1,2017,6,11,266,0,80,186,266,0,0,0,0,0,0,5,0,0
363,Geo 3,0,2017,9,6,1325,0,1305,1,1306,0,0,0,20,0,1,3,1,0
364,Geo 2,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
365,Geo 3,0,2017,2,64,178,4,165,0,169,0,0,17,0,0,2,0,31,0
366,Geo 1,1,2017,9,3,,0,0,0,0,0,0,0,0,0,0,2,0,0
367,Geo 1,0,2017,5,7,135,0,132,2,134,0,0,0,0,0,0,1,3,0
368,Geo 1,0,2017,3,218,1643,25,1361,203,1589,1,0,109,0,0,8,54,73,0
368,Geo 1,0,2017,7,96,1560,1,1199,359,1559,0,0,0,1,0,2,44,9,0
370,Geo 3,0,2017,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Geo 1,1,2017,3,,6,0,5,1,6,0,0,0,0,0,0,0,0,0
372,Unknown,1,2017,3,1,11,0,8,3,11,0,0,0,0,0,0,0,0,0
373,Geo 1,0,2017,1,18,14,0,2,12,14,0,0,0,0,0,0,11,0,0
374,Geo 1,0,2017,1,1,130,0,130,0,130,0,0,0,0,0,0,0,0,0
375,Geo 2,0,2017,8,9,423,0,19,404,423,0,0,0,0,0,0,4,0,0
376,Geo 2,0,2017,7,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
377,Geo 2,0,2017,6,115,392,0,89,270,359,0,78,25,0,8,0,108,0,0
378,Geo 2,0,2017,6,19,84,0,17,11,28,0,0,53,3,0,0,12,0,0
378,Geo 2,0,2017,8,15,26,0,9,15,24,0,0,0,2,0,0,9,0,0
380,Geo 1,0,2017,2,206,97,33,43,11,87,0,0,15,0,0,0,7,111,0
380,Geo 1,0,2017,3,225,119,34,63,10,107,0,0,18,0,0,0,11,121,0
380,Geo 1,0,2017,4,275,162,50,84,12,146,0,0,23,0,0,0,18,144,0
383,Geo 1,0,2017,2,3,53,0,47,6,53,0,0,0,0,0,0,3,0,0
384,Geo 2,0,2017,4,33,8,0,0,8,8,0,0,0,0,0,0,33,0,0
385,Geo 2,0,2017,6,8,25,0,17,8,25,0,0,0,0,0,0,2,0,0
386,Geo 1,0,2017,7,25,160,0,110,48,158,0,0,0,2,0,0,10,1,0
387,Geo 2,1,2017,6,,3,0,3,0,3,0,0,0,0,0,0,0,0,0
388,Geo 1,0,2017,6,,166,0,166,0,166,0,0,0,0,0,0,0,0,0
389,Geo 2,0,2017,9,,45,0,45,0,45,0,0,0,0,0,0,0,0,0
390,Geo 2,0,2017,3,29,30,2,17,3,22,0,0,0,0,0,1,26,0,0
391,Geo 2,1,2017,9,7,57,0,57,0,57,0,0,0,0,0,0,0,2,0
392,Geo 2,0,2017,8,144,64,9,0,5,65,0,2,0,0,0,2,9,67,0
392,Geo 2,0,2017,9,66,30,1,0,9,30,0,3,0,0,0,1,7,30,0
394,Geo 2,0,2017,2,41,130,0,26,80,106,0,141,0,2,0,0,40,0,0
395,Geo 2,1,2017,4,3,3,0,0,3,3,0,0,0,0,0,0,3,0,0
396,Geo 2,0,2017,4,,2,0,2,0,2,0,0,0,0,0,0,0,0,0
397,Geo 1,0,2017,1,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
398,Geo 2,0,2017,7,11,1086,0,1026,60,1086,0,0,0,0,0,0,11,0,0
399,Geo 1,0,2017,5,24,1,0,0,1,1,0,0,0,0,0,0,24,0,0
400,Geo 2,0,2017,1,5,10,3,0,7,10,0,0,0,0,0,1,0,2,0
401,Geo 1,0,2017,6,,73,0,73,0,73,0,0,0,0,0,0,0,0,0
401,Geo 1,0,2017,7,,128,0,128,0,128,0,0,0,0,0,0,0,0,0
401,Geo 1,0,2017,8,,154,0,154,0,154,0,0,0,0,0,0,0,0,0
401,Geo 1,0,2017,9,,158,0,158,0,158,0,0,0,0,0,0,0,0,0
405,Geo 1,0,2017,7,,467,0,467,0,467,0,0,0,0,0,0,0,0,0
406,Geo 1,0,2017,4,23,53,0,37,11,48,0,0,0,0,0,0,9,0,0
407,Geo 2,0,2017,9,2,189,0,188,1,189,0,0,0,0,0,0,1,0,0
407,Geo 2,0,2017,9,2,189,0,188,1,189,0,0,0,0,0,0,1,0,0
409,Geo 2,0,2017,2,3,83,0,83,0,83,0,0,0,0,0,0,2,0,0
409,Geo 2,0,2017,5,,144,0,144,0,144,0,0,0,0,0,0,0,0,0
409,Geo 2,0,2017,8,1,135,0,135,0,135,0,0,0,0,0,0,1,0,0
412,Geo 2,1,2017,9,13,121,0,76,44,120,0,0,0,0,0,0,3,0,0
413,Geo 2,0,2017,5,12,13,0,2,11,13,0,0,0,0,0,0,10,0,0
413,Geo 2,0,2017,8,1,15,0,8,3,11,0,0,0,4,0,0,1,0,0
415,Geo 2,0,2017,2,4,28,0,19,9,28,0,0,0,0,0,1,0,0,0
416,Geo 2,0,2017,5,5,71,0,64,7,71,0,0,0,0,0,0,0,0,0
417,Geo 2,1,2017,1,12,70,0,23,46,69,0,0,0,1,0,0,1,0,0
417,Geo 2,1,2017,9,20,,0,0,0,0,0,0,0,0,0,0,20,0,0
419,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Geo 1,0,2017,2,11,22,0,15,7,22,0,0,0,0,0,0,11,0,0
420,Geo 1,0,2017,4,20,40,0,17,23,40,0,0,0,0,0,0,20,0,0
422,Unknown,1,2017,5,,407,0,407,0,407,0,0,0,0,0,0,0,0,0
423,Unknown,1,2017,1,1,40,0,40,0,40,0,0,0,0,0,0,1,0,0
423,Unknown,1,2017,6,5,51,0,51,0,51,0,0,0,0,0,1,0,1,0
425,Geo 2,0,2017,3,41,1466,0,20,322,342,0,32,0,0,1111,1,30,4,0
425,Geo 2,0,2017,9,68,421,6,64,123,193,2,2,0,0,225,0,43,12,0
427,Geo 2,0,2017,3,23,91,0,40,51,91,0,0,0,0,0,0,14,0,0
428,Geo 1,0,2017,4,5,104,0,102,1,103,0,0,0,1,0,0,5,0,0
429,Geo 2,0,2017,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Geo 1,0,2017,1,8,385,0,383,0,383,0,0,0,2,0,0,1,0,0
431,Unknown,1,2017,5,,53,0,53,0,53,0,0,0,0,0,0,0,0,0
432,Geo 1,0,2017,8,128,310,18,269,10,308,1,0,1,0,0,6,7,32,0
433,Geo 2,0,2017,8,3,130,0,128,1,129,0,0,0,0,0,0,2,0,0
434,Geo 2,0,2017,3,1,20,0,20,0,20,0,0,0,0,0,0,1,0,0
435,Geo 2,0,2017,6,32,50,0,18,27,45,0,0,8,0,0,0,28,0,0
436,Geo 2,0,2017,9,8,402,0,359,13,372,0,0,0,14,16,0,5,0,0
437,Geo 2,0,2017,6,12,103,0,96,7,103,0,0,0,0,0,1,9,1,0
438,Geo 2,1,2017,3,41,95,0,0,88,88,0,0,0,0,7,0,41,0,0
439,Geo 2,1,2017,8,4,104,0,103,1,104,0,0,0,0,0,0,3,0,0
440,Geo 2,0,2017,1,32,3925,0,2154,1770,3924,0,21,0,1,0,0,0,0,0
441,Geo 2,1,2017,7,41,72,3,0,68,71,0,0,1,0,0,0,39,0,0
442,Geo 2,0,2017,9,12,59,3,56,0,59,0,0,0,0,0,1,0,5,0
443,Geo 2,1,2017,1,,26,0,25,1,26,0,0,0,0,0,0,0,0,0
444,Geo 2,0,2017,7,18,17,0,0,3,3,0,0,0,21,0,1,10,2,0
445,Geo 2,0,2017,7,15,562,0,38,20,58,0,6,0,3,244,0,13,0,0
446,Geo 2,0,2017,7,86,352,0,80,272,352,0,0,0,0,0,0,78,0,0
447,Geo 2,0,2017,1,,12,0,8,2,10,0,0,0,2,0,0,0,0,0
448,Geo 3,0,2017,4,3,10,0,7,3,10,0,0,0,0,0,0,3,0,0
449,Geo 2,0,2017,6,,19,0,19,0,19,0,0,0,0,0,0,0,0,0
449,Geo 2,0,2017,9,34,439,0,11,428,439,0,3,0,0,0,1,12,9,0
451,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Geo 1,0,2017,2,6,84,0,70,12,82,0,0,0,0,0,0,3,0,0
453,Geo 1,0,2017,7,13,249,0,205,44,249,0,0,0,0,0,0,10,0,0
454,Geo 1,0,2017,2,,18,0,18,0,18,0,0,0,0,0,0,0,0,0
455,Geo 1,0,2017,3,2,186,0,184,2,186,0,0,0,0,0,0,0,0,0
456,Geo 1,1,2017,2,211,427,55,310,55,420,0,0,9,0,0,0,37,96,0
457,Geo 1,0,2017,2,249,235,32,162,11,205,0,0,25,2,0,9,7,105,0
457,Geo 1,0,2017,2,249,235,32,162,11,205,0,0,25,2,0,9,7,105,0
457,Geo 1,0,2017,3,141,204,28,156,0,184,0,0,17,2,0,6,4,58,0
460,Unknown,1,2017,1,4,49,0,46,3,49,0,0,0,0,0,0,0,0,0
460,Unknown,1,2017,4,1,26,0,26,0,26,0,0,0,0,0,0,1,0,0
462,Geo 1,0,2017,5,5,162,1,161,0,162,0,0,0,0,0,1,0,2,0
463,Geo 2,0,2017,7,6,152,0,152,0,152,0,0,0,0,0,0,6,0,0
464,Geo 2,0,2017,8,17,364,0,100,2,102,0,0,0,77,166,0,16,0,0
465,Geo 2,0,2017,5,,255,0,24,231,255,0,18,0,0,0,0,0,0,0
465,Geo 2,0,2017,9,9,257,0,25,135,160,0,1,0,0,104,0,0,2,0
467,Geo 1,0,2017,6,27,30,0,29,1,30,0,0,0,0,0,0,22,0,0
467,Geo 1,0,2017,8,63,47,0,20,5,25,0,0,22,0,0,0,43,0,0
469,Geo 2,0,2017,4,11,91,0,84,7,91,0,0,0,0,0,1,0,1,0
470,Geo 2,1,2017,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Unknown,1,2017,9,11,60,0,2,0,2,1,0,0,0,216,1,1,4,0
472,Geo 2,1,2017,8,7,10,0,6,4,10,0,0,0,0,0,0,3,0,0
473,Geo 2,0,2017,6,14,118,0,115,3,118,0,0,0,0,0,1,10,1,0
474,Unknown,1,2017,6,6,30,0,21,9,30,0,0,0,0,0,0,5,0,0
475,Geo 2,0,2017,9,9,10,0,2,8,10,0,0,0,0,0,0,9,0,0
476,Geo 2,0,2017,1,,4,0,4,0,4,0,0,0,0,0,0,0,0,0
477,Geo 2,0,2017,8,12,81,0,74,6,80,0,37,0,0,0,0,0,0,0
478,Unknown,0,2017,1,60,29,0,0,29,29,0,0,0,0,0,1,0,2,0
478,Unknown,0,2017,7,31,2,0,1,1,2,0,0,0,0,0,0,30,0,0
480,Geo 2,1,2017,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Geo 3,0,2017,6,3,70,0,69,1,70,0,0,0,0,0,0,1,0,0
482,Geo 3,0,2017,6,21,1606,0,1596,6,1602,0,0,0,2,0,0,19,0,0
483,Geo 1,0,2017,3,1,79,0,79,0,79,0,0,0,0,0,0,0,0,0
483,Geo 1,0,2017,6,1,107,0,104,3,107,0,0,0,0,0,0,0,0,0
483,Geo 1,0,2017,9,2,96,0,96,0,96,0,0,0,0,0,0,1,0,0
486,Geo 2,0,2017,7,136,263,3,190,66,259,0,0,5,0,0,0,55,31,0
487,Geo 1,1,2017,3,12,5,0,5,0,5,0,0,0,0,0,0,12,0,0
488,Geo 2,0,2017,3,4,384,0,23,22,45,0,16,365,0,0,0,2,0,0
489,Geo 2,0,2017,3,,103,0,89,10,99,0,257,0,0,0,0,0,0,0
490,Geo 2,0,2017,5,,39,0,39,0,39,0,0,0,0,0,0,0,0,0
491,Geo 2,0,2017,6,92,59,11,0,46,57,0,0,3,0,0,2,47,20,0
492,Geo 2,1,2017,3,3,22,0,19,2,21,0,0,0,0,0,0,1,0,0
493,Geo 2,1,2017,8,1,,0,0,0,0,0,0,0,0,0,0,1,0,0
494,Geo 2,0,2017,7,19,213,0,194,17,211,0,0,2,0,0,0,12,0,0
495,Geo 2,0,2017,8,3,36,0,23,13,36,0,0,0,0,0,0,2,0,0
496,Geo 2,0,2017,7,,56,0,56,0,56,0,0,0,0,0,0,0,0,0
497,Geo 3,1,2017,8,31,14,0,3,11,14,0,0,0,0,0,0,30,0,0
498,Geo 1,0,2017,1,3,37,0,37,0,37,0,0,0,0,0,0,2,0,0
499,Unknown,1,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Geo 1,0,2017,3,5,9,0,9,0,9,0,0,0,0,0,1,0,4,0
501,Geo 1,0,2017,4,8,49,0,48,1,49,0,0,0,0,0,0,0,2,0
502,Geo 1,0,2017,8,,31,0,31,0,31,0,0,0,0,0,0,0,0,0
503,Geo 1,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
503,Geo 1,0,2017,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Geo 1,0,2017,5,29,142,7,121,13,141,0,0,2,0,0,1,4,9,0
506,Unknown,1,2017,3,17,230,0,85,32,117,0,10,0,58,6,0,11,0,0
507,Geo 1,0,2017,6,5,52,0,34,18,52,0,0,0,0,0,0,2,0,0
508,Geo 1,0,2017,4,6,225,0,225,0,225,0,0,0,0,0,0,3,0,0
509,Geo 1,0,2017,8,64,305,0,0,305,305,0,1,0,0,0,0,49,0,0
509,Geo 1,0,2017,9,56,225,0,0,225,225,0,1,0,0,0,0,48,0,0
511,Unknown,1,2017,4,11,63,0,52,2,54,0,0,0,0,0,0,10,0,0
512,Geo 2,1,2017,2,,5,0,5,0,5,0,0,0,0,0,0,0,0,0
513,Geo 2,0,2017,8,151,1964,0,1066,897,1963,0,0,0,0,0,0,82,0,0
514,Geo 2,1,2017,1,,19,0,18,1,19,0,0,0,0,0,0,0,0,0
515,Geo 1,0,2017,7,32,54,0,21,6,27,0,0,81,0,0,0,31,0,0
516,Geo 2,0,2017,6,,18,0,18,0,18,0,0,0,0,0,0,0,0,0
517,Geo 1,0,2017,6,1,6,0,6,0,6,0,0,0,0,0,0,1,0,0
518,Geo 1,0,2017,7,172,309,0,251,58,309,0,0,0,0,0,0,155,0,0
518,Geo 1,0,2017,8,111,538,0,512,26,538,0,0,0,0,0,0,96,0,0
520,Geo 1,0,2017,7,1,20,0,20,0,20,0,0,0,0,0,0,1,0,0
521,Geo 2,0,2017,2,1,236,0,233,3,236,0,0,0,0,0,0,1,0,0
522,Geo 1,1,2017,3,2,16253,0,16552,0,16552,0,0,0,0,0,0,0,0,0
523,Geo 2,1,2017,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Geo 1,0,2017,5,2,24,0,24,0,24,0,0,0,0,0,0,2,0,0
525,Geo 2,0,2017,6,56,145,0,87,57,144,0,0,0,1,0,0,27,0,0
526,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Geo 2,0,2017,9,29,1,0,0,1,1,0,0,0,0,0,0,28,0,0
528,Geo 1,0,2017,6,8,83,0,75,8,83,0,0,0,0,0,0,3,0,0
529,Geo 2,0,2017,4,,4,0,4,0,4,0,0,0,0,0,0,0,0,0
530,Geo 2,0,2017,6,19,7,0,3,4,7,0,0,0,0,0,0,19,0,0
531,Geo 2,1,2017,8,8,257,0,254,3,257,0,0,0,0,0,0,2,0,0
532,Geo 2,1,2017,4,84,331,1,227,99,327,0,0,5,0,0,0,17,19,0
533,Geo 2,0,2017,7,14,110,0,42,68,110,0,13,0,0,0,1,8,0,0
534,Geo 2,0,2017,2,1,24,3,2,18,23,0,0,1,0,0,0,0,0,0
535,Geo 2,0,2017,6,17,117,0,110,7,117,0,0,0,0,0,0,16,0,0
535,Geo 2,0,2017,9,48,186,0,66,117,183,0,0,0,3,0,0,46,0,0
537,Geo 2,0,2017,5,9,68,0,55,13,68,0,0,0,0,0,0,9,0,0
538,Geo 2,0,2017,6,17,65,0,57,5,62,0,0,0,3,0,0,17,0,0
539,Geo 2,1,2017,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Geo 2,0,2017,1,10,112,0,98,14,112,0,0,0,0,0,0,0,0,0
541,Geo 2,0,2017,6,5,85,0,73,11,84,0,0,1,0,0,0,2,0,0
542,Geo 2,0,2017,6,7,268,0,268,0,268,0,0,0,0,0,0,6,0,0
543,Geo 2,1,2017,5,58,101,0,89,7,97,0,0,5,0,0,0,50,1,0
544,Geo 2,0,2017,6,11,222,0,128,93,221,0,0,0,1,0,0,6,0,0
545,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Geo 2,0,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Geo 2,0,2017,2,8,108,0,46,52,98,0,1,0,0,0,0,7,0,0
548,Geo 2,1,2017,9,13,127,0,70,57,127,0,0,0,0,0,0,0,0,0
549,Geo 2,0,2017,7,5,24,0,24,0,24,0,0,0,0,0,0,3,0,0
550,Geo 2,0,2017,9,130,742,5,10,56,87,0,0,0,665,0,0,18,40,0
551,Geo 2,1,2017,3,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
552,Geo 2,0,2017,5,47,69,0,59,10,69,0,0,0,0,0,0,47,0,0
553,Geo 2,1,2017,1,13,54,0,52,2,54,0,0,0,0,0,0,7,0,0
554,Geo 2,0,2017,6,180,515,8,15,193,216,0,8,1,314,0,1,97,20,0
555,Geo 2,1,2017,6,,19,0,19,0,19,0,0,0,0,0,0,0,0,0
556,Geo 2,0,2017,7,39,211,0,17,192,209,0,213,0,2,0,2,32,2,0
557,Geo 2,0,2017,7,15,12,0,10,1,11,0,0,0,0,1,0,14,0,0
558,Geo 2,1,2017,3,46,54,5,35,8,54,0,0,0,0,0,2,4,17,0
559,Geo 2,0,2017,7,9,128,0,127,1,128,0,0,0,0,0,0,5,0,0
560,Geo 3,0,2017,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Geo 1,0,2017,4,,11,0,11,0,11,0,0,0,0,0,0,0,0,0
562,Geo 1,0,2017,4,2,358,0,353,4,357,0,0,0,0,1,0,1,0,0
563,Geo 1,0,2017,4,4,157,0,157,0,157,0,0,0,0,0,0,0,0,0
564,Unknown,1,2017,2,,1,0,1,0,1,0,0,0,0,0,0,0,0,0
565,Geo 1,0,2017,5,37,78,0,9,69,78,0,0,0,0,0,0,8,0,0
566,Geo 1,0,2017,6,3,32,0,32,0,32,0,0,0,0,0,0,1,0,0
567,Geo 3,1,2017,5,35,11,2,9,0,11,0,0,0,0,0,0,0,19,0
568,Geo 1,1,2017,9,,21,0,21,0,21,0,0,0,0,0,0,0,0,0
569,Geo 1,0,2017,7,15,432,0,424,2,426,0,3,0,2,0,0,7,0,0
570,Geo 1,0,2017,6,,136,0,136,0,136,0,0,0,0,0,0,0,0,0
571,Geo 1,0,2017,5,16,277,0,274,2,276,0,0,1,0,0,0,11,0,0
572,Geo 2,1,2017,1,1,11,0,11,0,11,0,0,0,0,0,0,0,0,0
573,Geo 2,0,2017,5,27,102,1,14,87,102,0,0,0,0,0,0,21,2,0
574,Unknown,1,2017,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Geo 1,0,2017,5,7,79,0,73,6,79,0,0,0,0,0,0,2,0,0
576,Geo 2,0,2017,5,4,165,0,165,0,165,0,0,0,0,0,0,4,0,0
577,Geo 1,1,2017,8,2,96,0,96,0,96,0,0,0,0,0,0,1,0,0
578,Geo 1,0,2017,4,49,105,1,67,37,105,0,0,0,0,0,0,23,4,0
579,Geo 2,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Geo 2,0,2017,9,45,116,0,73,36,109,0,0,0,0,7,0,11,3,0
581,Geo 2,1,2017,6,2,4,0,4,0,4,0,0,0,0,0,0,2,0,0
582,Geo 2,0,2017,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Geo 2,1,2017,8,2,504,0,499,5,504,0,0,0,0,0,0,2,0,0
584,Geo 2,1,2017,5,2,62,0,62,0,62,0,0,0,0,0,0,2,0,0
585,Geo 2,0,2017,5,13,210,0,205,5,210,0,0,0,0,0,0,11,0,0
586,Geo 2,1,2017,7,35,17,2,12,3,17,0,0,0,0,0,1,7,11,0
587,Geo 2,0,2017,6,,6,0,6,0,6,0,0,0,0,0,0,0,0,0
588,Geo 1,1,2017,4,,27,0,27,0,27,0,0,0,0,0,0,0,0,0
589,Geo 1,1,2017,4,3,40,0,37,3,40,0,0,0,0,0,0,2,0,0
590,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
591,Geo 1,0,2017,6,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
592,Geo 1,0,2017,9,28,259,0,13,3,16,0,0,246,0,0,0,16,0,0
593,Geo 1,0,2017,7,3,35,0,19,16,35,0,0,0,0,0,0,1,0,0
594,Geo 1,0,2017,2,187,280,16,126,106,277,0,0,3,1,0,1,14,94,0
594,Geo 1,0,2017,3,224,316,18,129,129,312,0,0,3,1,0,0,26,101,0
594,Geo 1,0,2017,4,200,549,15,156,125,340,0,0,1,210,0,0,32,82,0
597,Geo 1,0,2017,4,10,249,0,249,0,249,0,0,0,0,0,0,7,0,0
598,Geo 2,1,2017,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Geo 1,0,2017,3,1,4,0,4,0,4,0,0,0,0,0,0,1,0,0
600,Geo 2,0,2017,8,222,25,1,3,18,22,0,1,0,0,2,0,184,18,0
601,Geo 2,0,2017,5,4,32,0,31,0,31,2,0,1,0,0,1,0,1,0
602,Geo 1,0,2017,2,1,33,2,31,0,33,0,0,0,0,0,1,0,0,0
603,Geo 2,0,2017,7,40,69,0,45,24,69,0,0,0,0,0,0,38,0,0
604,Geo 2,0,2017,1,15,59,0,6,53,59,0,0,0,0,0,0,1,0,0
605,Geo 1,0,2017,5,,24,0,24,0,24,0,0,0,0,0,0,0,0,0
606,Geo 2,1,2017,5,,23,0,23,0,23,0,0,0,0,0,0,0,0,0
607,Geo 2,0,2017,6,95,421,0,340,81,421,0,0,0,0,0,1,82,1,0
608,Geo 1,0,2017,8,26,214,0,188,26,214,0,0,0,0,0,0,19,0,0
609,Geo 2,0,2017,5,12,28,0,26,2,28,0,0,0,0,0,0,11,0,0
610,Geo 2,0,2017,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Geo 1,0,2017,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Geo 2,0,2017,1,7,8,0,5,3,8,0,0,0,0,0,0,0,0,0
613,Geo 1,0,2017,3,,107,0,107,0,107,0,0,0,0,0,0,0,0,0
614,Geo 1,0,2017,2,4,393,0,387,6,393,0,0,0,0,0,0,1,0,0
